celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,week1_total_score,week1_judge_count,week1_percent_score,week1_judge_rank,week2_total_score,week2_judge_count,week2_percent_score,week2_judge_rank,week3_total_score,week3_judge_count,week3_percent_score,week3_judge_rank,week4_total_score,week4_judge_count,week4_percent_score,week4_judge_rank,week5_total_score,week5_judge_count,week5_percent_score,week5_judge_rank,week6_total_score,week6_judge_count,week6_percent_score,week6_judge_rank,week7_total_score,week7_judge_count,week7_percent_score,week7_judge_rank,week8_total_score,week8_judge_count,week8_percent_score,week8_judge_rank,week9_total_score,week9_judge_count,week9_percent_score,week9_judge_rank,week10_total_score,week10_judge_count,week10_percent_score,week10_judge_rank,week11_total_score,week11_judge_count,week11_percent_score,week11_judge_rank,avg_weekly_score,score_std_dev,avg_judge_rank,partner_avg_placement,industry_prevalence,total_fan_saves_bottom1,total_fan_saves_bottom2,total_fan_saves_bottom3
"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,Ohio,United States,40,30,Eliminated Week 7,9,6.0,6.0,6.0,6.0,7.0,5.0,7.0,7.0,7.0,7.0,8.0,,8.5,7.5,8.5,8.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,24.0,4,0.6,9.0,26.0,4,0.65,8.0,22.0,3,0.7333333333333333,5.0,32.5,4,0.8125,7.0,32.0,4,0.8,9.0,34.0,4,0.85,8.0,32.0,4,0.8,9.0,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,,0,,,28.928571428571427,4.799553550666383,7.857142857142857,5.5,95,0,0,2
Suni Lee,Sasha Farber,Athlete,Minnesota,United States,18,30,Eliminated Week 9,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,8.5,8.0,9.0,8.5,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.25,8.25,8.25,9.25,10.5,10.5,10.5,10.5,10.0,9.0,9.5,9.0,0.0,0.0,0.0,0.0,,,,,28.0,4,0.7,2.0,28.0,4,0.7,4.0,21.0,3,0.7,7.0,34.0,4,0.85,4.0,36.0,4,0.9,3.0,36.0,4,0.9,5.0,34.0,4,0.85,6.0,42.0,4,1.05,1.0,37.5,4,0.9375,3.0,0.0,4,0.0,,,0,,,32.94444444444444,6.2771631950888285,3.888888888888889,6.083333333333333,95,0,0,0
Iman Shumpert,Daniella Karagach,Athlete,Illinois,United States,31,30,1st Place,1,7.0,4.0,5.0,5.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,,8.5,6.5,8.5,8.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,10.0,9.5,7.5,8.5,8.5,9.0,8.0,9.0,9.0,9.5,9.0,10.0,9.0,10.0,10.0,10.0,10.0,,,,,21.0,4,0.525,14.0,25.0,4,0.625,9.0,19.0,3,0.6333333333333333,12.0,31.5,4,0.7875,9.0,28.0,4,0.7,11.0,40.0,4,1.0,1.0,34.0,4,0.85,6.0,35.0,4,0.875,7.0,37.5,4,0.9375,3.0,40.0,4,1.0,1.0,,0,,,31.1,7.589466384404111,7.3,4.6,95,1,3,4
Cody Rigsby,Cheryl Burke,Fitness Instructor,California,United States,34,30,3rd Place,3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,7.5,6.5,7.5,7.5,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.5,8.5,9.5,9.5,10.0,10.0,9.0,9.0,9.0,9.0,8.5,9.0,9.5,9.5,9.5,9.5,,,,,24.0,4,0.6,9.0,24.0,4,0.6,10.0,18.0,3,0.6,14.0,29.0,4,0.725,11.0,32.0,4,0.8,9.0,36.0,4,0.9,5.0,36.0,4,0.9,5.0,38.0,4,0.95,5.0,35.5,4,0.8875,6.0,38.0,4,0.95,4.0,,0,,,31.05,6.9938465016676545,7.8,5.8,1,2,2,4
Melanie C,Gleb Savchenko,Singer/Rapper,,England,47,30,Eliminated Week 5,11,7.0,7.0,6.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,,8.0,8.0,8.5,8.5,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,27.0,4,0.675,4.0,30.0,4,0.75,3.0,22.0,3,0.7333333333333333,5.0,33.0,4,0.825,6.0,36.0,4,0.9,3.0,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,,0,,,29.6,5.412947441089743,4.2,8.461538461538462,61,0,0,0
Jimmie Allen,Emma Slater,Singer/Rapper,Delaware,United States,36,30,Eliminated Week 8,7,6.0,5.0,6.0,5.0,7.0,6.0,7.0,7.0,6.0,6.0,8.0,,8.5,7.5,8.5,8.0,8.0,8.0,9.0,9.0,10.0,9.0,10.0,9.0,9.0,9.0,10.0,10.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,22.0,4,0.55,13.0,27.0,4,0.675,5.0,20.0,3,0.6666666666666666,10.0,32.5,4,0.8125,7.0,34.0,4,0.85,8.0,38.0,4,0.95,3.0,38.0,4,0.95,3.0,32.0,4,0.8,8.0,0.0,4,0.0,,0.0,4,0.0,,,0,,,30.4375,6.821381824821127,7.125,7.9375,61,0,0,1
Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,California,United States,21,30,Eliminated Week 8,8,7.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,11.0,9.0,11.0,11.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,25.0,4,0.625,7.0,27.0,4,0.675,5.0,24.0,3,0.8,1.0,35.0,4,0.875,2.0,36.0,4,0.9,3.0,36.0,4,0.9,5.0,42.0,4,1.05,1.0,36.0,4,0.9,6.0,0.0,4,0.0,,0.0,4,0.0,,,0,,,32.625,6.4572771793867245,3.75,5.2631578947368425,8,0,0,0
JoJo Siwa,Jenna Johnson,Social Media Personality,Nebraska,United States,18,30,2nd Place,2,8.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,,8.5,8.5,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.5,9.5,10.5,10.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,29.0,4,0.725,1.0,31.0,4,0.775,2.0,24.0,3,0.8,1.0,35.0,4,0.875,2.0,40.0,4,1.0,1.0,40.0,4,1.0,1.0,39.0,4,0.975,2.0,41.0,4,1.025,4.0,40.0,4,1.0,1.0,40.0,4,1.0,1.0,,0,,,35.9,5.933895104491746,1.6,6.444444444444445,8,0,0,0
Christine Chiu,Pasha Pashkov,TV Personality,,Taiwan China,38,30,Eliminated Week 3,14,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,25.0,4,0.625,7.0,24.0,4,0.6,10.0,21.0,3,0.7,7.0,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,,0,,,23.333333333333332,2.081665999466133,8.0,10.428571428571429,67,0,0,0
Kenya Moore,Brandon Armstrong,TV Personality,Michigan,United States,50,30,Eliminated Week 6,10,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,,7.0,7.0,8.0,7.5,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,26.0,4,0.65,5.0,24.0,4,0.6,10.0,21.0,3,0.7,7.0,29.5,4,0.7375,10.0,36.0,4,0.9,3.0,32.0,4,0.8,10.0,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,,0,,,28.083333333333332,5.499242372060597,7.5,9.125,67,0,0,0
Amanda Kloots,Alan Bersten,TV Personality,Ohio,United States,39,30,4th Place,4,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.5,8.5,8.5,8.5,10.0,10.0,9.0,10.0,9.0,9.0,10.0,10.0,8.25,8.25,8.25,9.25,10.5,10.5,10.5,10.5,9.5,10.0,10.0,10.0,9.5,10.0,9.5,10.0,,,,,28.0,4,0.7,2.0,32.0,4,0.8,1.0,24.0,3,0.8,1.0,34.0,4,0.85,4.0,39.0,4,0.975,2.0,38.0,4,0.95,3.0,34.0,4,0.85,6.0,42.0,4,1.05,1.0,39.5,4,0.9875,2.0,39.0,4,0.975,3.0,,0,,,34.95,5.68843856724614,2.5,6.111111111111111,67,0,0,0
Jason Lewis,Peta Murgatroyd,Actor/Actress,California,United States,51,31,Eliminated Week 1,16,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,18.0,4,0.45,15.0,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,,0,,,18.0,,15.0,7.4,128,0,0,0
Cheryl Ladd,Louis van Amstel,Actor/Actress,South Dakota,United States,71,31,Eliminated Week 3,14,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,21.0,4,0.525,10.0,21.0,4,0.525,15.0,24.0,4,0.6,13.0,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,,0,,,22.0,1.7320508075688772,12.666666666666666,7.0,128,1,1,1
Selma Blair,Sasha Farber,Actor/Actress,Michigan,United States,50,31,Withdrew,12,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,28.0,4,0.7,3.0,28.0,4,0.7,6.0,28.0,4,0.7,9.0,32.0,4,0.8,6.0,40.0,4,1.0,4.0,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,,0,,,31.2,5.215361924162119,5.6,6.083333333333333,128,0,0,0
Joseph Baena,Daniella Karagach,Actor/Actress,California,United States,24,31,Eliminated Week 5,11,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,8.5,9.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,23.0,4,0.575,9.0,24.0,4,0.6,13.0,29.0,4,0.725,7.0,28.0,4,0.7,11.0,35.0,4,0.875,10.0,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,,0,,,27.8,4.764451699828638,10.0,4.6,128,0,0,2
Trevor Donovan,Emma Slater,Actor/Actress,California,United States,39,31,Eliminated Week 9,6,5.0,5.0,5.0,6.0,7.0,7.0,8.0,8.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,10.0,9.0,10.0,10.0,9.25,10.25,9.25,10.25,8.5,8.0,8.0,8.0,0.0,0.0,0.0,0.0,,,,,21.0,4,0.525,10.0,30.0,4,0.75,4.0,27.0,4,0.675,10.0,28.0,4,0.7,11.0,36.0,4,0.9,7.0,34.0,4,0.85,5.0,39.0,4,0.975,1.0,39.0,4,0.975,5.0,32.5,4,0.8125,6.0,0.0,4,0.0,,,0,,,31.833333333333332,5.958187643906492,6.555555555555555,7.9375,128,0,0,1
Daniel Durant,Britt Stewart,Actor/Actress,Michigan,United States,32,31,Eliminated Week 9,5,7.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,8.125,8.125,8.625,8.625,9.0,8.0,8.0,9.0,9.0,8.5,9.5,9.5,10.0,9.0,10.0,10.0,9.0,8.0,9.0,8.5,0.0,0.0,0.0,0.0,,,,,27.0,4,0.675,6.0,29.0,4,0.725,5.0,31.0,4,0.775,5.0,29.0,4,0.725,9.0,33.5,4,0.8375,11.0,34.0,4,0.85,5.0,36.5,4,0.9125,4.0,39.0,4,0.975,5.0,34.5,4,0.8625,5.0,0.0,4,0.0,,,0,,,32.611111111111114,3.9113439009004454,6.111111111111111,10.0,128,0,1,1
Wayne Brady,Witney Carson,Comedian,Georgia,United States,50,31,3rd Place,3,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.125,10.125,10.125,10.625,8.0,9.0,8.0,9.0,9.5,9.0,9.5,10.0,11.25,11.25,11.25,11.25,9.5,9.0,9.0,9.0,9.5,9.5,9.5,9.5,,,,,29.0,4,0.725,2.0,32.0,4,0.8,1.0,33.0,4,0.825,1.0,36.0,4,0.9,1.0,41.0,4,1.025,2.0,34.0,4,0.85,5.0,38.0,4,0.95,3.0,45.0,4,1.125,1.0,36.5,4,0.9125,3.0,38.0,4,0.95,3.0,,0,,,36.25,4.614289399969043,2.2,5.5,12,0,0,0
Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61,31,Eliminated Week 4,13,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,20.0,4,0.5,12.0,26.0,4,0.65,11.0,25.0,4,0.625,12.0,25.0,4,0.625,13.0,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,,0,,,24.0,2.70801280154532,12.0,5.8,3,0,0,1
Jessie James Decker,Alan Bersten,Singer/Rapper,,Italy,34,31,Eliminated Week 6,10,5.0,5.0,5.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,7.0,8.0,8.0,8.875,8.875,9.375,8.875,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,20.0,4,0.5,12.0,25.0,4,0.625,12.0,26.0,4,0.65,11.0,31.0,4,0.775,8.0,36.0,4,0.9,7.0,32.0,4,0.8,9.0,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,,0,,,28.333333333333332,5.750362307426087,9.833333333333334,6.111111111111111,61,0,0,0
Jordin Sparks,Brandon Armstrong,Singer/Rapper,Arizona,United States,32,31,Eliminated Week 7,9,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,8.0,8.0,9.0,8.875,8.375,8.875,9.375,9.0,8.0,8.0,9.0,8.5,9.0,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,26.0,4,0.65,7.0,27.0,4,0.675,9.0,29.0,4,0.725,7.0,34.0,4,0.85,4.0,35.5,4,0.8875,9.0,34.0,4,0.85,5.0,34.5,4,0.8625,8.0,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,,0,,,31.428571428571427,3.962622988928035,7.0,9.125,61,0,0,0
Heidi D'Amelio,Artem Chigvintsev,Social Media Personality,Louisiana,United States,50,31,Eliminated Week 8,8,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,9.625,10.125,9.625,9.625,9.0,9.0,9.0,9.0,8.5,9.0,9.0,8.5,9.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,24.0,4,0.6,8.0,28.0,4,0.7,6.0,32.0,4,0.8,4.0,34.0,4,0.85,4.0,39.0,4,0.975,5.0,36.0,4,0.9,3.0,35.0,4,0.875,7.0,35.0,4,0.875,7.0,0.0,4,0.0,,0.0,4,0.0,,,0,,,32.875,4.793969425970806,5.5,7.416666666666667,8,0,0,1
Charli D'Amelio,Mark Ballas,Social Media Personality,Connecticut,United States,18,31,1st Place,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.375,10.375,10.375,10.875,10.0,10.0,10.0,10.0,9.5,9.5,10.0,10.0,11.25,11.25,11.25,11.25,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,32.0,4,0.8,1.0,32.0,4,0.8,1.0,33.0,4,0.825,1.0,36.0,4,0.9,1.0,42.0,4,1.05,1.0,40.0,4,1.0,1.0,39.0,4,0.975,1.0,45.0,4,1.125,1.0,40.0,4,1.0,1.0,40.0,4,1.0,1.0,,0,,,37.9,4.458450154232722,1.0,5.190476190476191,8,0,0,0
Teresa Giudice,Pasha Pashkov,TV Personality,New Jersey,United States,50,31,Eliminated Week 2,15,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,20.0,4,0.5,12.0,23.0,4,0.575,14.0,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,,0,,,21.5,2.1213203435596424,13.0,10.428571428571429,67,0,0,0
Vinny Guadagnino,Koko Iwasaki,TV Personality,New York,United States,34,31,Eliminated Week 8,7,4.0,4.0,5.0,4.0,7.0,6.0,7.0,7.0,6.0,5.0,6.0,6.0,8.0,7.0,7.0,7.0,7.75,7.75,7.75,7.75,7.0,7.0,7.0,7.0,7.5,8.0,8.0,8.0,8.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,17.0,4,0.425,16.0,27.0,4,0.675,9.0,23.0,4,0.575,14.0,29.0,4,0.725,9.0,31.0,4,0.775,12.0,28.0,4,0.7,10.0,31.5,4,0.7875,9.0,29.0,4,0.725,8.0,0.0,4,0.0,,0.0,4,0.0,,,0,,,26.9375,4.799088455113116,10.875,10.5,67,5,5,5
Shangela,Gleb Savchenko,TV Personality,Texas,United States,40,31,4th Place,4,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.75,9.25,9.75,9.75,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.0,11.25,10.25,10.25,10.25,9.5,9.0,9.0,9.0,9.5,9.5,9.5,9.5,,,,,28.0,4,0.7,3.0,28.0,4,0.7,6.0,30.0,4,0.75,6.0,32.0,4,0.8,6.0,38.5,4,0.9625,6.0,36.0,4,0.9,3.0,36.5,4,0.9125,4.0,42.0,4,1.05,3.0,36.5,4,0.9125,3.0,38.0,4,0.95,3.0,,0,,,34.55,4.781038938696623,4.3,8.461538461538462,67,0,0,0
Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,31,2nd Place,2,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.25,10.25,10.25,10.25,9.0,9.0,9.0,10.0,9.0,9.0,8.5,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,28.0,4,0.7,3.0,32.0,4,0.8,1.0,33.0,4,0.825,1.0,36.0,4,0.9,1.0,41.0,4,1.025,2.0,37.0,4,0.925,2.0,35.5,4,0.8875,6.0,40.0,4,1.0,4.0,40.0,4,1.0,1.0,40.0,4,1.0,1.0,,0,,,36.25,4.250816914952283,2.2,5.2631578947368425,67,0,0,0
Jamie Lynn Spears,Alan Bersten,Actor/Actress,Mississippi,United States,32,32,Eliminated Week 2,13,5.0,5.0,5.0,,6.0,5.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,15.0,3,0.5,9.0,16.0,3,0.5333333333333333,9.0,0.0,4,0.0,,0.0,3,0.0,,0.0,3,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,3,0.0,,0.0,3,0.0,,15.5,0.7071067811865476,9.0,6.111111111111111,128,0,0,0
Mira Sorvino,Gleb Savchenko,Actor/Actress,New York,United States,55,32,Eliminated Week 5,10,6.0,5.0,6.0,,6.0,6.0,6.0,,6.0,6.0,7.0,7.0,7.0,7.0,7.0,,7.0,8.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,17.0,3,0.5666666666666667,7.0,18.0,3,0.6,7.0,26.0,4,0.65,6.0,21.0,3,0.7,6.0,22.0,3,0.7333333333333333,8.0,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,3,0.0,,0.0,3,0.0,,20.8,3.5637059362410923,6.8,8.461538461538462,128,0,0,0
Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,32,Eliminated Week 8,7,6.0,5.0,5.0,,5.0,5.0,5.0,,6.0,6.0,7.0,6.0,6.0,6.0,6.0,,8.0,8.0,8.0,,8.25,7.25,8.25,8.25,8.0,8.0,8.5,8.0,8.75,8.75,8.75,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,16.0,3,0.5333333333333333,8.0,15.0,3,0.5,10.0,25.0,4,0.625,7.0,18.0,3,0.6,10.0,24.0,3,0.8,4.0,32.0,4,0.8,7.0,32.5,4,0.8125,7.0,35.0,4,0.875,5.0,0.0,4,0.0,,0.0,3,0.0,,0.0,3,0.0,,24.6875,7.887320294534224,7.25,7.4,128,1,2,3
Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,32,5th Place,5,5.0,4.0,4.0,,7.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,7.0,7.0,7.0,,7.5,7.5,7.5,8.5,8.5,8.5,9.5,8.5,8.75,8.75,9.75,8.75,7.75,7.75,8.75,7.75,8.5,8.5,8.5,,9.0,8.5,9.0,,13.0,3,0.43333333333333335,11.0,19.0,3,0.6333333333333333,6.0,24.0,4,0.6,8.0,18.0,3,0.6,10.0,21.0,3,0.7,9.0,31.0,4,0.775,8.0,35.0,4,0.875,6.0,36.0,4,0.9,4.0,32.0,4,0.8,5.0,25.5,3,0.85,5.0,26.5,3,0.8833333333333333,5.0,25.545454545454547,7.424468147465331,7.0,6.083333333333333,128,2,6,7
Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,32,1st Place,1,6.0,6.0,6.0,,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,9.0,9.0,9.0,,9.0,10.0,9.0,,10.25,10.25,11.25,10.25,9.5,9.0,9.5,9.0,10.0,10.0,10.0,10.0,9.75,9.75,10.75,10.75,10.0,10.0,10.0,,10.0,10.0,10.0,,18.0,3,0.6,5.0,24.0,3,0.8,1.0,32.0,4,0.8,3.0,27.0,3,0.9,1.0,28.0,3,0.9333333333333333,1.0,42.0,4,1.05,1.0,37.0,4,0.925,1.0,40.0,4,1.0,2.0,41.0,4,1.025,2.0,30.0,3,1.0,1.0,30.0,3,1.0,1.0,31.727272727272727,7.603826787755086,1.7272727272727273,5.2631578947368425,128,0,0,0
Adrian Peterson,Britt Stewart,Athlete,Texas,United States,38,32,Eliminated Week 4,11,6.0,6.0,6.0,,5.0,5.0,5.0,,5.0,5.0,6.0,6.0,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,18.0,3,0.6,5.0,15.0,3,0.5,10.0,22.0,4,0.55,11.0,21.0,3,0.7,6.0,0.0,3,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,3,0.0,,0.0,3,0.0,,19.0,3.1622776601683795,8.0,10.0,95,0,1,1
Matt Walsh,Koko Iwasaki,Comedian,Illinois,United States,58,32,Eliminated Week 1,14,4.0,4.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,12.0,3,0.4,12.0,0.0,3,0.0,,0.0,4,0.0,,0.0,3,0.0,,0.0,3,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,4,0.0,,0.0,3,0.0,,0.0,3,0.0,,12.0,,12.0,10.5,12,0,0,0
